ID_REF,GSM674702,GSM674703,GSM674704,GSM674705,GSM674706,GSM674707,GSM674708,GSM674709,GSM674710,GSM674711
cg00195561,0.78881,0.7831646,0.7534565,0.7276981,0.8138123,0.7768189,0.8263018,0.7901469,0.7964661,0.81813
cg00197381,0.05208693,0.1143135,0.05707769,0.05623749,0.05642531,0.06225022,0.05888156,0.04562128,0.05367036,0.05795439
cg00197641,0.04570447,0.06384058,0.05859803,0.05076326,0.05168196,0.05689875,0.0574647,0.03908985,0.06343962,0.06295641
cg00199549,0.909372,0.9443045,0.9354144,0.883995,0.9531736,0.9342707,0.9504912,0.9212912,0.9452011,0.9634538
cg00200063,0.02935283,0.05281098,0.03633312,0.04525555,0.04093441,0.04144424,0.03742045,0.03540639,0.03577211,0.03713852
cg00201234,0.04018617,0.3089267,0.436282,0.1803098,0.1730613,0.06127368,0.3228676,0.03692845,0.233022,0.1945229
cg00202702,0.01887281,0.03164482,0.02965175,0.02902149,0.02030669,0.02596546,0.02403863,0.02794537,0.02727042,0.03582462
cg00202711,0.05559589,0.2757189,0.09784972,0.09431856,0.2615417,0.06965174,0.1016801,0.1013056,0.103302,0.1635264
cg00204262,0.7357398,0.7600644,0.7727566,0.6821732,0.7466118,0.4440784,0.7985623,0.8013101,0.7453828,0.771911
cg00206052,0.06417021,0.07218436,0.08660933,0.1091133,0.06288329,0.07101049,0.0673077,0.09929543,0.06036585,0.08951632
cg00207534,0.03561397,0.03102444,0.05729167,0.04915398,0.03716216,0.04307334,0.0376902,0.04712584,0.03679245,0.03676891
cg00208830,0.8740252,0.900642,0.9212044,0.8656033,0.8486084,0.4951841,0.9172771,0.8771676,0.9217212,0.8941411
cg00208967,0.09441024,0.4017183,0.1668418,0.2309887,0.3315618,0.8339152,0.4043204,0.4421374,0.5811163,0.3236448
cg00209066,0.7991399,0.8474476,0.8717014,0.8626253,0.8836772,0.6952952,0.7561362,0.8525397,0.9070383,0.8812875
cg00209951,0.1662445,0.1104196,0.1557686,0.1299172,0.1075474,0.1356832,0.1074899,0.1479452,0.09425005,0.07741402
cg00210842,0.07227515,0.07365835,0.08441629,0.07423303,0.07309837,0.08091445,0.06927306,0.08433096,0.08473251,0.05470205
cg00211661,0.04758837,0.04927825,0.05009056,0.05012393,0.03647772,0.06138716,0.1902254,0.1218453,0.062096,0.05432252
cg00212549,0.2005025,0.1273087,0.2048841,0.2040907,0.09567497,0.1755495,0.1123931,0.2139452,0.1027104,0.08786424
cg00213044,0.4973545,0.533461,0.4834104,0.71791,0.5978683,0.5272948,0.5573977,0.5365757,0.6378459,0.5603479
cg00213331,0.6260816,0.7792468,0.6815416,0.6947598,0.8114875,0.7195895,0.7724878,0.7229219,0.8344399,0.8215582
cg00213714,0.08927298,0.06658819,0.08493048,0.08710708,0.05977091,0.0842782,0.07261474,0.08093877,0.06291685,0.07356369
cg00214346,0.03818616,0.05078125,0.04348435,0.05559943,0.03817107,0.03798455,0.03511483,0.05767725,0.03164691,0.05525839
cg00214794,0.441745,0.5525962,0.589551,0.58282,0.5487534,0.5938469,0.6014977,0.5768463,0.4888411,0.5357852
cg00214855,0.2594375,0.1908841,0.2544963,0.2217805,0.2049843,0.2422169,0.2199563,0.2041688,0.23199,0.1651124
cg00215066,0.94151,0.9446712,0.9329903,0.9533421,0.9506069,0.9352218,0.9511704,0.9652801,0.9558779,0.945161
cg00216361,0.06215907,0.03925943,0.04561845,0.05164743,0.04273119,0.04631374,0.03768715,0.04656482,0.0415404,0.03959985
cg00216758,0.06829078,0.09537401,0.06860762,0.06196913,0.07001302,0.08029843,0.06597961,0.04899536,0.07097436,0.07188977
cg00217795,0.772659,0.1568608,0.4857881,0.7761554,0.185045,0.898865,0.3865862,0.5301448,0.8203462,0.5755808
cg00221494,0.7289173,0.3050316,0.8497016,0.1621672,0.5546517,0.169735,0.1448655,0.7939054,0.2835283,0.2509737
cg00223186,0.05912495,0.04762692,0.05093807,0.06790193,0.04325084,0.06450581,0.04971706,0.08293758,0.04335617,0.04160664
cg00223950,0.05428476,0.04766499,0.05730437,0.0568189,0.05700405,0.06411166,0.05631103,0.06536786,0.05516068,0.05894855
cg00224234,0.01781379,0.03246243,0.02302552,0.04787066,0.02994783,0.02580681,0.02685584,0.02137027,0.02711678,0.02834257
cg00224508,0.03166944,0.04377872,0.05154071,0.04748603,0.05071343,0.03729666,0.05240836,0.03622299,0.03707731,0.04928226
cg00226904,0.19985,0.4030971,0.2435644,0.2037178,0.2379674,0.29473,0.2058427,0.2569659,0.2048359,0.1940994
cg00226923,0.8643913,0.6905361,0.8514402,0.8403519,0.7054352,0.8712408,0.7511965,0.9570103,0.9004818,0.8297179
cg00228799,0.0686431,0.1866402,0.09003297,0.05693788,0.05899054,0.3586523,0.06720386,0.09182555,0.08580744,0.08095877
cg00229387,0.4794945,0.3145996,0.4913198,0.4731161,0.3964451,0.04693915,0.2512628,0.3296812,0.3429773,0.4999042
cg00230271,0.09589253,0.07814506,0.1048315,0.1099418,0.06378972,0.09149672,0.07684508,0.1093064,0.07265019,0.06796483
cg00230368,0.04495418,0.04736545,0.05269496,0.04783534,0.05034921,0.05287801,0.05623931,0.04139702,0.05425477,0.05854723
cg00230502,0.1518063,0.2147548,0.3398086,0.1484957,0.0966198,0.1198124,0.17953,0.1480305,0.07221511,0.08338533
cg00230685,0.513242,0.06906506,0.1812519,0.4669835,0.04843228,0.0676225,0.07345257,0.1376588,0.552479,0.04967729
cg00231140,0.02800961,0.04710547,0.04971968,0.03255494,0.03300385,0.02936266,0.0604517,0.02529481,0.05778705,0.08507329
cg00231644,0.4029666,0.2123331,0.3518173,0.3077317,0.2080495,0.2881283,0.2215005,0.3193069,0.212889,0.1683473
cg00231920,0.03804772,0.05272071,0.04425104,0.1082912,0.04491971,0.04815504,0.04419947,0.03964174,0.05533187,0.04778469
cg00233307,0.5514303,0.08040005,0.4906493,0.1122601,0.1273739,0.06698564,0.09863801,0.03771184,0.1476147,0.1403777
cg00234616,0.03942667,0.1065282,0.03507319,0.04615385,0.05305295,0.3612802,0.06204934,0.03633864,0.06920806,0.05559393
cg00234961,0.06571892,0.06941286,0.0662087,0.05264898,0.07214707,0.07265719,0.04703493,0.06996162,0.06111869,0.05785711
cg00236832,0.1783634,0.1333674,0.1898408,0.1701647,0.1120306,0.1252356,0.121459,0.2575707,0.1274734,0.1181677
cg00237010,0.6866834,0.8181247,0.7608883,0.6776302,0.8101408,0.8231478,0.8220708,0.7428157,0.8228649,0.7993291
cg00238052,0.2739818,0.1238793,0.06461826,0.4149332,0.09801072,0.1577718,0.06506395,0.09098117,0.1384586,0.06581659
cg00239071,0.9272642,0.8719602,0.9050816,0.886835,0.8754858,0.9207679,0.9033474,0.9423961,0.9056498,0.8860868
cg00239419,0.6695485,0.7453952,0.7107615,0.7263013,0.7606352,0.8126913,0.777894,0.6427689,0.8385841,0.8539336
cg00239685,0.08141375,0.1825949,0.08056938,0.1114685,0.0781365,0.09808736,0.08473358,0.08910534,0.08166102,0.1099557
cg00240312,0.03172499,0.05252165,0.0560045,0.05382623,0.04788993,0.1735319,0.04038185,0.03462421,0.06064843,0.05501977
cg00240432,0.02778495,0.02940683,0.03148498,0.03279729,0.02762113,0.02847488,0.02699715,0.02555929,0.03933851,0.03402254
cg00240880,0.4965816,0.4353512,0.8286436,0.3296312,0.3936954,0.4908341,0.2567213,0.3295862,0.2731783,0.2685163
cg00241355,0.03096764,0.03454459,0.03439334,0.04555535,0.0358271,0.04001774,0.03483903,0.03398709,0.03349898,0.03473917
cg00242839,0.1535414,0.2322253,0.1433115,0.1660349,0.3479014,0.6917086,0.1373084,0.4116073,0.259664,0.477848
cg00243313,0.02379536,0.03101878,0.02560706,0.02745072,0.03202834,0.03001248,0.05385765,0.02338588,0.0236444,0.03484879
cg00245878,0.6546035,0.6663907,0.7296651,0.6258213,0.781934,0.6697819,0.788128,0.6221304,0.8166268,0.8391609
cg00247489,0.04687396,0.04903945,0.07312367,0.05567643,0.04992698,0.04317873,0.03886576,0.0453908,0.04514636,0.05998401
cg00250430,0.07757404,0.1115541,0.10266,0.119105,0.2390217,0.5013162,0.06053897,0.1144681,0.05583135,0.1544564
cg00253200,0.03350493,0.03839957,0.05053935,0.03239948,0.03751423,0.03257214,0.03511465,0.04590343,0.0371883,0.03595346
cg00256074,0.6105545,0.7705113,0.6607454,0.5835694,0.774325,0.5553086,0.5840315,0.597672,0.7451552,0.7525373
cg00256166,0.07026524,0.06263469,0.07374079,0.07993796,0.06781367,0.07403656,0.07450932,0.05674801,0.0507397,0.07661008
cg00256281,0.02752764,0.02901887,0.02421211,0.03014787,0.02558305,0.03294544,0.02614239,0.03067699,0.02285474,0.03630586
cg00259755,0.05077457,0.2402697,0.5323418,0.0498917,0.3093675,0.04695219,0.06755182,0.1175389,0.04740836,0.08240626
cg00260778,0.3500837,0.4653907,0.455794,0.5216824,0.4687055,0.6903701,0.542326,0.3929605,0.4709759,0.6054922
cg00261552,0.06208278,0.07012026,0.07682513,0.08009653,0.06558743,0.05130058,0.06025909,0.07845113,0.05689925,0.07635151
cg00261781,0.02261614,0.02349504,0.02121671,0.02389429,0.0281146,0.03482158,0.0189615,0.02622262,0.02584184,0.03292132
cg00262415,0.04136213,0.04751755,0.0498036,0.06763648,0.04306975,0.0428993,0.03876723,0.04769275,0.03647093,0.04402955
cg00263723,0.02918568,0.03181347,0.04339398,0.03193446,0.03586968,0.03438467,0.03057688,0.03074908,0.02878337,0.04780595
cg00263760,0.03986384,0.1412207,0.0627548,0.04815416,0.0853906,0.05882814,0.06379796,0.08062087,0.04092624,0.08876992
cg00265415,0.01894436,0.02977456,0.02786578,0.02339019,0.02481713,0.0308098,0.0238029,0.02281339,0.02291299,0.02609583
cg00265490,0.1874351,0.1491562,0.2904429,0.2824829,0.1128413,0.1807325,0.113377,0.302578,0.171599,0.0943085
cg00268009,0.03495916,0.04008234,0.03596189,0.03779698,0.03608544,0.0355291,0.03610872,0.03494374,0.0292607,0.03721507
cg00268338,0.02629203,0.03384462,0.04116767,0.04017834,0.04069405,0.0321303,0.03259784,0.0696803,0.0353839,0.03160578
cg00269115,0.04115352,0.04516517,0.0336066,0.02450334,0.02913401,0.02574846,0.02904125,0.02250405,0.02623495,0.02814591
cg00269932,0.6033654,0.8053415,0.7392425,0.8641736,0.8544608,0.9104217,0.8995468,0.8576459,0.9293886,0.9135265
cg00273068,0.1939394,0.3172398,0.4906886,0.08843378,0.3723285,0.1095789,0.1405992,0.07071581,0.1080992,0.1117537
cg00273124,0.8875272,0.8602307,0.8764347,0.8639156,0.8053508,0.8853955,0.8730541,0.8977326,0.8578071,0.8212304
cg00274399,0.0718939,0.06457912,0.08546042,0.09360244,0.06481553,0.08225076,0.06835426,0.06783625,0.05765097,0.07532904
cg00275232,0.0368112,0.04077281,0.05125436,0.06709174,0.03317751,0.04287223,0.04091704,0.03637228,0.03296994,0.0343369
cg00276797,0.03735164,0.03995524,0.05943504,0.04580613,0.02910731,0.03883072,0.0453787,0.03569908,0.03661773,0.04277501
cg00278366,0.7668172,0.4009304,0.9244195,0.585044,0.5822995,0.5929904,0.6074226,0.5068362,0.8237531,0.499667
cg00279797,0.2781686,0.1350584,0.07798618,0.2966382,0.1127711,0.3161353,0.07791027,0.1077726,0.2872828,0.1027443
cg00280814,0.7570794,0.5929045,0.5265818,0.8085873,0.6674714,0.8279474,0.7632602,0.7633489,0.4423251,0.745155
cg00280894,0.1451097,0.2170695,0.197561,0.2418613,0.2421581,0.1220114,0.2556066,0.1866284,0.4260803,0.1838102
cg00282347,0.06561874,0.07823153,0.1037656,0.1701181,0.1029629,0.05050826,0.09243751,0.1289649,0.1428285,0.1015992
cg00282683,0.02505644,0.04227852,0.03273974,0.03707995,0.03502578,0.03663279,0.04263017,0.03103108,0.03025328,0.04493126
cg00283535,0.4652908,0.5952507,0.6250876,0.578877,0.4108451,0.5827042,0.6400574,0.6352201,0.680113,0.6805669
cg00288562,0.05815202,0.08126198,0.04534306,0.03814643,0.04236424,0.03573235,0.03256095,0.03845714,0.03943489,0.03682359
cg00290028,0.02292155,0.05906975,0.03025112,0.02311527,0.03752568,0.02796677,0.04408586,0.04451039,0.02888812,0.03724093
cg00290506,0.032428,0.02794957,0.03079172,0.03510028,0.03188138,0.08604098,0.02847004,0.0283184,0.02106754,0.03308015
cg00291877,0.1354711,0.1144303,0.163268,0.1962831,0.1128806,0.1619084,0.1421834,0.1864489,0.1139489,0.1026598
cg00292662,0.03529742,0.0444176,0.04664755,0.04527337,0.04204729,0.04196376,0.03873644,0.0408198,0.03913605,0.04171126
cg00292971,0.7922438,0.5308253,0.5209604,0.5968277,0.5104797,0.5145407,0.6548017,0.5331767,0.736627,0.4617609
cg00293409,0.0596498,0.07938748,0.05599214,0.07654849,0.1066085,0.08474953,0.06812853,0.06284435,0.07156221,0.08472408
cg00294382,0.3341975,0.3067612,0.4295759,0.2112592,0.3006266,0.1212784,0.2429361,0.1910189,0.09889855,0.2723801
cg00295206,0.04168465,0.05164937,0.04529529,0.05079365,0.04868582,0.04228004,0.05519329,0.04559251,0.03980124,0.04334984
cg00295325,0.2482185,0.2885184,0.4222749,0.4019457,0.2921447,0.3200154,0.4342544,0.4848271,0.4239583,0.2777911
cg00296685,0.03839144,0.0525516,0.04502729,0.04548389,0.05352607,0.049823,0.05231063,0.03879225,0.04562254,0.05194525
cg00297584,0.1120749,0.0861668,0.08520568,0.1308642,0.2125736,0.07493196,0.0846395,0.0631737,0.07513806,0.1006248
cg00297600,0.279057,0.2107438,0.1975952,0.2814739,0.2426022,0.3688872,0.1467742,0.2444444,0.1555472,0.1437327
cg00298357,0.8058434,0.8861464,0.876864,0.8286456,0.7929714,0.8646209,0.9131733,0.9468871,0.818189,0.8646562
cg00298951,0.05606449,0.3249129,0.152306,0.1527726,0.2850957,0.06046722,0.0642068,0.0427248,0.270422,0.3083666
cg00301864,0.0157748,0.02646923,0.02106234,0.02172631,0.02233381,0.03049171,0.02190885,0.02079487,0.02273063,0.03109775
cg00302793,0.02739135,0.04177102,0.03432962,0.03169623,0.0468413,0.03578975,0.03826448,0.0255815,0.03551183,0.04271663
cg00303548,0.01839723,0.02961635,0.01871329,0.0233042,0.02162485,0.02930928,0.02610759,0.02888752,0.01879602,0.02472372
cg00304278,0.1361932,0.09596626,0.1236842,0.09910969,0.105509,0.089388,0.1178748,0.1169916,0.09570432,0.09866562
cg00307685,0.7701504,0.7688003,0.8405532,0.8485942,0.7564944,0.483005,0.8801529,0.8854045,0.8702369,0.7178833
cg00308133,0.01518064,0.02556028,0.01888349,0.02185896,0.0225702,0.01989538,0.05562823,0.01705671,0.02245271,0.02749524
cg00308665,0.5486904,-3.40E+38,0.2822617,0.4136499,0.3892896,0.4464119,0.5235891,0.3217993,0.3083407,0.3428338
cg00309056,0.05707353,0.0761164,0.0577742,0.06422096,0.05716811,0.05643115,0.05240308,0.06006695,0.05201083,0.06382979
cg00309204,0.0649889,0.04218434,0.09005003,0.05551459,0.04161591,0.05575172,0.05055778,0.07931516,0.03803601,0.04211533
cg00311768,0.7470422,0.7237347,0.880734,0.6500214,0.6267499,0.5392168,0.6614323,0.4956692,0.8147823,0.5317795
cg00312919,0.08801837,0.02882491,0.02902507,0.02764118,0.02836938,0.0296947,0.0266926,0.01781478,0.02584465,0.09948744
cg00314943,0.6676366,0.7463365,0.7348304,0.7638648,0.7191832,0.7722079,0.7689138,0.7924202,0.7923692,0.7271919
cg00315936,0.2346984,0.1792328,0.3332064,0.2963101,0.154185,0.2278564,0.1568374,0.2899361,0.157254,0.1353409
cg00317680,0.1166622,0.09215205,0.09957365,0.1163033,0.08419498,0.1221604,0.09197444,0.09100331,0.1211368,0.1068696
cg00318573,0.1898262,0.3308614,0.1370912,0.3105221,0.2545497,0.398742,0.3273825,0.2085691,0.07601881,0.2031883
cg00318865,0.02122288,0.04516103,0.03713264,0.02871239,0.02316034,0.03954779,0.03678161,0.02617266,0.02920962,0.03357898
cg00319692,0.2763376,0.2142682,0.6432782,0.4361186,0.4759448,0.6710381,0.5064765,0.5941504,0.4621776,0.4603225
cg00319761,0.01520095,0.0264839,0.02415924,0.02088306,0.02280829,0.03016977,0.02407171,0.01602853,0.02228149,0.04876165
cg00320243,0.02801365,0.03305446,0.03383487,0.03844333,0.03346123,0.03191128,0.03590196,0.02568688,0.03933615,0.03191348
cg00321065,0.11572,0.06697971,0.1154286,0.0853729,0.06110448,0.0710258,0.0460826,0.1351644,0.06087584,0.03536411
cg00321478,0.6179868,0.6233076,0.7393552,0.4815256,0.7238842,0.3024579,0.5890921,0.7778151,0.5890752,0.6232327
cg00323915,0.2626582,0.3626622,0.3026201,0.370502,0.3135445,0.5025661,0.3751665,0.3972845,0.4769483,0.3800547
cg00324733,0.04048082,0.0506623,0.04037049,0.04737778,0.04380222,0.05356089,0.04670684,0.04316587,0.04653032,0.04621227
cg00325491,0.3764706,0.538108,0.4763331,0.5349913,0.4173567,0.5324607,0.5302594,0.5016077,0.6675333,0.5163345
cg00327185,0.1429504,0.165874,0.1677491,0.1646957,0.1517369,0.147723,0.1494782,0.1364452,0.1438589,0.1604371
cg00327483,0.913659,0.952305,0.9380018,0.9533866,0.9211702,0.8988459,0.9474079,0.961287,0.9471331,0.8975161
cg00328227,0.408578,0.3518425,0.1382647,0.3132188,0.2807445,0.113951,0.326095,0.125515,0.3626903,0.3099738
cg00331237,0.03457092,0.04700892,0.03635237,0.04404065,0.03802721,0.03861371,0.03145473,0.03628951,0.03689601,0.04575188
cg00331433,0.1303158,0.05885686,0.08058124,0.05532015,0.05394087,0.06632272,0.05052431,0.06935094,0.04512003,0.05153368
cg00332153,0.4984735,0.1951476,0.03748936,0.05677656,0.3311963,0.07700729,0.1087583,0.03354097,0.1373755,0.07932898
cg00332745,0.03125211,0.05681165,0.03906689,0.04728858,0.0452577,0.05025647,0.04052211,0.03956785,0.03765159,0.04819277
cg00333226,0.07219137,0.1350897,0.2652341,0.08964238,0.1084045,0.08634499,0.1021953,0.06114567,0.08735759,0.1088866
cg00333528,0.2076319,0.5543978,0.5455753,0.34604,0.3717208,0.1886876,0.4941747,0.3969697,0.1307792,0.4035745
cg00334507,0.4401961,0.2013497,0.4393105,0.6864687,0.3323766,0.1651931,0.5237303,0.4491228,0.2219054,0.5654851
cg00335286,0.2731391,0.2449949,0.3199038,0.339467,0.2305918,0.283046,0.1889734,0.3896672,0.2195036,0.1763566
cg00336605,0.08942699,0.06290103,0.09536917,0.1146313,0.0584944,0.06193694,0.05961436,0.1515837,0.04383772,0.0533704
cg00338702,0.1094364,0.09469715,0.07555941,0.06604774,0.1126612,0.06203485,0.07888825,0.04991949,0.06954826,0.09344073
cg00338893,0.05430076,0.05545301,0.06545568,0.06704026,0.03960055,0.06469552,0.05376812,0.05423803,0.05450765,0.04705323
cg00340102,0.2200325,0.1311264,0.1660383,0.1463713,0.1347351,0.1453559,0.2157639,0.1970689,0.1400098,0.1270092
cg00342530,0.2052596,0.395079,0.1800053,0.2536801,0.2170322,0.1663232,0.1329136,0.2475093,0.3283523,0.1605767
cg00343092,0.043442,0.05067137,0.06131512,0.1450227,0.02643189,0.0311668,0.05818753,0.02728157,0.1455505,0.2068019
cg00344358,0.8507064,0.8949829,0.903497,0.8073009,0.8783649,0.8241258,0.8709044,0.9495555,0.8157872,0.8806735
cg00344372,0.941597,0.869275,0.9202775,0.8690243,0.8769935,0.8402937,0.9010895,0.9431404,0.9107026,0.8347848
cg00344709,0.4207151,0.5200219,0.3363399,0.7419355,0.5757517,0.6122403,0.5899104,0.4946812,0.6590781,0.5307176
cg00346145,0.1860465,0.1284026,0.1844479,0.2251617,0.1040247,0.1881849,0.1378396,0.2566038,0.09701846,0.07703716
cg00347729,0.3470541,0.3290382,0.4992857,0.4143519,0.3707817,0.3985134,0.3562287,0.3973758,0.5383626,0.4985163
cg00347904,0.07612727,0.08366762,0.08343282,0.09291821,0.08049536,0.07624634,0.07492454,0.1254831,0.06124048,0.06363961
cg00350296,0.2803325,0.05022447,0.07059704,0.05709952,0.05732519,0.03841712,0.07215045,0.05249249,0.04783402,0.05655058
cg00350478,0.2754745,0.374778,0.1329818,0.2053584,0.3001708,0.08164725,0.1771786,0.1279532,0.2403201,0.2557368
cg00350702,0.04040404,0.03860088,0.04858884,0.06118402,0.03432912,0.04881694,0.04248589,0.07026547,0.03570981,0.04739867
cg00351011,0.03834014,0.05060565,0.05655744,0.04449118,0.03869793,0.0661307,0.05167072,0.0450983,0.03559316,0.04528838
cg00353953,0.4592536,0.1804,0.3159948,0.2930665,0.2796143,0.2571922,0.3769231,0.4001736,0.2814609,0.2328797
cg00354258,0.7766877,0.5910094,0.7562978,0.8321308,0.6675483,0.5727947,0.7905675,0.8390206,0.8314786,0.7407252
cg00354572,0.08950763,0.09832834,0.09192681,0.08256496,0.07149161,0.08464731,0.0789225,0.08656348,0.08030999,0.07966468
cg00355802,0.04715144,0.05098419,0.04335717,0.04697628,0.05941863,0.05855678,0.04844973,0.04927075,0.04493115,0.04081202
cg00359325,0.0538536,0.05632304,0.1080551,0.06766687,0.06659715,0.07263748,0.06802966,0.05084658,0.06129783,0.07712715
cg00359973,0.06546292,0.06015094,0.06270876,0.06738905,0.06026172,0.4288218,0.07024104,0.04292467,0.2084105,0.06418054
cg00363813,0.01588999,0.02562066,0.03210432,0.02374803,0.03688353,0.02232223,0.02384488,0.01815292,0.0304383,0.0292322
cg00364344,0.03202164,0.03849804,0.04365694,0.04052297,0.03431108,0.048269,0.02861246,0.03659186,0.03591803,0.03365327
cg00364814,0.4136947,0.6015385,0.5305875,0.5692832,0.7575058,0.6568998,0.7549304,0.5114443,0.6765468,0.7837024
cg00365193,0.1799304,0.1900057,0.05331685,0.07606404,0.2230847,0.1862644,0.07954887,0.04271052,0.05685607,0.08185445
cg00367281,0.4826038,0.6024876,0.6206416,0.4833064,0.5773328,0.4017077,0.6823913,0.2758323,0.340211,0.4315902
cg00367438,0.06229946,0.07517134,0.07965995,0.05784589,0.0706366,0.0804229,0.0863632,0.109619,0.07466113,0.0852365
cg00368022,0.06167883,0.06309393,0.06955587,0.0665466,0.07068747,0.07506917,0.0567948,0.05866025,0.04842357,0.06406052
cg00368415,0.02119052,0.02461696,0.0182547,0.02733656,0.02323482,0.01648513,0.01948748,0.01509409,0.02105634,0.0264842
cg00371195,0.7380074,0.8513573,0.7992167,0.8106413,0.8531995,0.8628644,0.8701632,0.6160756,0.8778077,0.8855041
cg00374717,0.6885496,0.7226235,0.6738579,0.6531771,0.8152604,0.7387742,0.8335643,0.7321569,0.8480634,0.8582848
cg00375964,0.05586045,0.08465223,0.08609445,0.07980204,0.06723118,0.07545087,0.0706895,0.06181102,0.05547392,0.04456807
cg00376639,0.1154406,0.1433213,0.1225827,0.1319942,0.1477536,0.128013,0.1370833,0.1344699,0.1271372,0.1208878
cg00380464,0.03834556,0.0450276,0.03892972,0.05445929,0.06435975,0.05294939,0.04133989,0.02713162,0.04239717,0.04787422
cg00381076,0.03995985,0.04550467,0.0434084,0.04607782,0.04941453,0.05441443,0.05592152,0.02250833,0.0494405,0.05109129
cg00382515,0.02497549,0.03207645,0.03466196,0.03914393,0.03290377,0.04296992,0.03687579,0.03525805,0.0285081,0.04171516
cg00382991,0.07544791,0.07337892,0.07949925,0.06472348,0.1191647,0.07723401,0.1197271,0.0691497,0.0795582,0.100122
